FileName,num_frames,zcr_mean,zcr_std,rms_mean,rms_std,spectral_centroid_mean,spectral_centroid_std,spectral_spread_mean,spectral_spread_std,spectral_rolloff_mean,spectral_rolloff_std,MFCC_Mean_1,MFCC_Mean_2,MFCC_Mean_3,MFCC_Mean_4,MFCC_Mean_5,MFCC_Mean_6,MFCC_Mean_7,MFCC_Mean_8,MFCC_Mean_9,MFCC_Mean_10,MFCC_Mean_11,MFCC_Mean_12,MFCC_Mean_13,MFCC_Std_1,MFCC_Std_2,MFCC_Std_3,MFCC_Std_4,MFCC_Std_5,MFCC_Std_6,MFCC_Std_7,MFCC_Std_8,MFCC_Std_9,MFCC_Std_10,MFCC_Std_11,MFCC_Std_12,MFCC_Std_13,Class
1-E1-Major 10,298,0.014416424361014,0.0081174696537372,0.0270356166880613,0.0252707104428875,670.1818376438557,733.5845555803239,227.85546930130195,233.72312918181944,345.6601176628217,167.20422531907576,-38.655686491095125,15.346249414855455,0.7051169458580379,0.8235636887836185,1.008613033371193,0.5706671009950476,0.4873009746357434,0.4384630821932638,0.1222185255627667,-0.1841013619482254,-0.3669504382774286,-0.3129462961533888,-0.2497705536278579,21.67340720306949,7.069508559310299,2.1194977199250844,1.064431602785828,0.6014643235619946,0.6766520897255394,0.3545151130377767,0.3456456026065803,0.1775132311744008,0.2453448446567737,0.3179717695194666,0.2546970697057154,0.2115170509522923,sound_guitar
2-E1-Minor 00,298,0.0140171534114807,0.0081901987729614,0.0215314425472179,0.0165046060190632,594.3467557026336,401.948486150506,214.11944133081516,141.12898945641612,361.7748084629532,202.0819696658808,-38.60831199609817,15.612193259095829,0.042797876878572,0.7946494055232286,0.9843592214085952,0.4144739198050363,0.4581104418485078,0.4177566004521919,0.0047111004557323,-0.1815577651516155,-0.3510161651601434,-0.0174314431580514,0.4672723667027342,20.79912512631696,6.918178615128313,1.7373057684144284,1.025813968763743,0.6082604752645532,0.6044832209166721,0.3908755307048733,0.3340974374173377,0.2994605187067288,0.3032451387825776,0.3027149018185628,0.1605592424216372,0.2967688021744896,sound_guitar
2-E1-Minor 01,298,0.0129321117470999,0.007155586502267,0.0238739413332246,0.0207169354926915,609.5806723369745,449.12839241179626,218.825514268062,136.92207507173347,347.6744540128381,193.16617510883592,-38.50689930985315,15.328995341568053,0.0304937080768139,0.8851493361780645,1.121761079295018,0.317695720634558,0.339647641336663,0.4227662863799107,-0.2298430347939353,-0.1989988959897685,0.401264565851587,0.235394752035628,-0.2223280709338673,21.339546901429856,6.9841203824341545,1.7311515094238703,1.1509164409780526,0.7346161190105469,0.5896260195798294,0.3313599465864579,0.4066543329395225,0.3218474168960179,0.3674355359992048,0.2862939639741287,0.283487310022336,0.2253441123433839,sound_guitar
2-E1-Minor 02,298,0.0118318307335003,0.0065951906925056,0.0223815972216015,0.0185695537657586,538.6981328436618,415.12942139911854,189.60279480623535,124.970970225409,358.14900303292364,185.56734621831336,-39.56760224448025,14.996761899563884,0.7273815924117345,1.5126584446561018,1.3905684488036525,0.3087231083719936,0.1115566664885263,0.0548041850237125,-0.2437721414009567,-0.1550502713007157,0.0070611327686021,0.077849381267914,0.1005332087083824,20.549260607122047,6.718168715681818,1.9587677671401205,0.9463515388036972,0.7798451994665487,0.625332246215256,0.3793582705269526,0.3632094562229297,0.3373888703219545,0.3085816574542911,0.1625219031337799,0.1733986407518416,0.2005065033324832,sound_guitar
2-E1-Minor 03,298,0.0139059061621832,0.0073409545113386,0.024912136150145,0.0224363215063675,596.9768377657682,399.60913506911726,209.37989272346047,134.54688998487302,359.7604721129368,188.1460636545641,-38.29249512230072,15.210804682392038,-0.069266200269767,1.119301740538474,1.3477423832279685,0.5780127358504952,0.3551678382143443,0.3947147895257116,-0.1961392778098614,-0.4965592231037296,0.0156683594052147,0.2597778245244194,-0.018874928078181,21.37861927705123,6.784270137075011,1.733572505525471,0.9200443346545768,0.923158324134192,0.6062106191174516,0.3220819281175855,0.3424552040280603,0.3179250076976577,0.4369409981507156,0.1913517661254561,0.2593338143802547,0.2168071205938045,sound_guitar
2-E1-Minor 04,298,0.0129107766581935,0.0069895949115577,0.0256628935350422,0.0233579835428926,583.0572741428422,387.7300311024108,200.3299075920662,130.80404720600865,314.9079160525706,180.13624619362167,-38.29737730986064,15.091756465352969,0.3242042625769031,1.121516536342074,1.0245464847684371,0.4316933100557162,0.1829561194167092,0.2700557668624438,0.262365783920726,0.3104991408705078,0.2102234020564093,-0.0083664930450873,0.0087902349686674,21.420900816625235,6.6861709097553454,1.9432298713357812,1.0218047067372276,0.743377441432058,0.418244308107387,0.3743509598828206,0.3629816044456743,0.2709918531797992,0.2845024883460799,0.2128226719400593,0.1665844015687905,0.1625850861405766,sound_guitar
2-E1-Minor 05,298,0.0141756426433565,0.007340675648824,0.0228339733115432,0.0198715739598592,645.9246602747558,653.8525574701482,210.60397761226645,178.62146184158635,364.9977466229796,192.15406635376957,-39.4839572789649,15.139703800193756,0.7162930734682453,1.347852764631794,1.1186393628338338,0.3642764834909213,0.1824331906936207,0.277831004772505,-0.0927014095968133,-0.2283243941508236,0.1142534957294695,0.2685827232147234,0.1550680383560563,21.190136552770973,6.93051413893772,1.9846807039960583,1.0217137756753412,0.7762255574467942,0.5457373079034866,0.4352447541222261,0.3449874302904814,0.235190508927021,0.2528964194392251,0.2077551412039299,0.2376146928883908,0.1871134186522716,sound_guitar
2-E1-Minor 06,298,0.0127766703850678,0.0075557749919907,0.0331576967037901,0.0278476053869333,621.36526325391,521.2817058239024,198.3445447327532,147.30441541358456,313.56502515255966,172.00615695917284,-37.362703099208304,14.650385588855263,0.5784518031623821,1.4184913419216556,1.2358667974095765,0.7545967191234819,0.3251545341898351,0.0998075175106017,0.3215537353111615,0.2164479777055975,-0.1866603809021477,0.0212628764112941,0.2200236060837457,22.392928282952685,6.688172756860413,2.0898281566356958,1.0047383418549451,0.8050265108961988,0.5856476126751814,0.371162038243419,0.2311228271948202,0.2789670876823408,0.2110964976511524,0.2416133889024859,0.2380443780615395,0.300975670912805,sound_guitar
2-E1-Minor 07,298,0.0126456119817859,0.0067328280800791,0.0318268685410529,0.0264169538243991,581.9592019513153,446.6323320261135,183.7495403203375,136.51105383362145,301.3447179624599,161.15073768170905,-37.60675494898479,14.876108536384622,0.6597454971366876,1.4086059311957335,1.53645322169524,0.5882617970637853,-0.2657123679253973,0.052849506989361,0.6386294813116975,0.5893210225074659,0.0433599890856877,-0.0886168936379484,0.0077752861620887,21.79960485544385,6.704684044029575,2.0899939066565625,0.8879884495268506,0.9247601291531506,0.4239056318966068,0.4941450028485424,0.2198102052118489,0.39678471783288,0.3438464530083976,0.23482355821257,0.2368316455127113,0.2046636991304092,sound_guitar
2-E1-Minor 08,298,0.0143661345085919,0.0110678939927412,0.0308340870419686,0.0262922657571832,630.2880336131872,830.6633773140247,210.0876154049536,320.9275759323037,323.90528508264407,166.59863049365836,-38.58024376352241,14.834902040872484,1.342459500753198,1.543845430960294,1.2723701138879502,0.7487907041797807,0.1494802865128302,-0.1764567188369345,-0.2342861079424449,-0.0426450291295156,0.3420921939131758,0.459848673607077,0.0965386572763905,21.590966608564383,6.794715626894212,2.350732687654791,0.9962736996171756,0.7188172066721092,0.4943799692547623,0.4038330936310062,0.3618952152830009,0.3836288172376934,0.2268921008414046,0.3223443230470733,0.4531566384797897,0.3297487955343864,sound_guitar
AR_A_fret_0-20,298,0.0173789538491548,0.0083148950219934,0.0421403164542445,0.035574249419325,877.4669705775162,667.0290452592039,270.11209772204364,167.27688815515785,463.4316495937831,231.44789982252885,-36.30610611263195,17.599646353691092,4.422202079187433,0.3911394241850002,-0.5830929699540274,-0.062431664742611,0.0078525495316995,0.2093884645329278,0.709982149586934,0.653972643612318,0.0868315134614212,-0.3383712577383623,-0.2994290455023261,14.5780753123661,4.132881979327187,1.1841772845491552,1.1053676196342994,0.6474451175549522,0.6751516739353405,0.7309516306040504,0.5460564395316058,0.5490568939166358,0.4951127819329021,0.3431570887034947,0.4166736135583204,0.3648751715731682,sound_guitar
AR_A_muted5,298,0.0084227883132478,0.0051132564648511,0.0152526160647646,0.0187917419067309,542.1926830932998,550.2564820030767,109.96631128597956,165.94301474192858,223.0541784918209,183.5313281090777,-45.9147666650892,12.637424297164545,4.240699142016668,2.9802114968446163,2.198243074840064,2.1553055697992005,1.837415599995409,1.4284059487346044,1.084415344242479,0.7966761705292474,0.587559377003078,0.3827822355461551,0.2140114185502278,9.080951621128492,3.102936901904937,0.8137920395323335,2.087228240771241,1.5928335764929726,0.9810204381803794,0.7458242729774969,0.7574305845342509,0.6895231701882902,0.57741918721947,0.4664699024320579,0.3122420295634102,0.1905666067882312,sound_guitar
AR_B_fret_0-20,298,0.0187413516693183,0.0140408589392175,0.0444340949284664,0.0416519865018733,989.9791050547822,535.4965525197384,259.93773244623145,128.23955458132238,631.6958793651567,421.9449846831522,-33.62549894769516,17.782028278944914,1.8760140397221223,-1.1812151583536168,-0.2879726689790867,1.022395963149212,0.5915080702406567,-0.2247231203318536,-0.124407447735536,0.4374270008811449,0.2930453308147219,-0.0958175161644268,-0.0452954865633633,16.791844337722207,5.154024491757357,1.5246801076274437,1.762215922342898,0.9389133731547102,0.4715068842202276,0.8589193736262851,1.0515886646876411,0.7875599871016593,0.440444673472965,0.3936047223451735,0.4684601999012006,0.4349915051060569,sound_guitar
AR_B_muted5,298,0.0087123359484056,0.0101501602131674,0.0041096226783413,0.0142969038376181,1588.9722465937368,1107.6283330284082,276.1204988975928,274.7636127809465,203.98512771166517,285.023267965291,-55.5936518165132,11.00115512095819,4.1332386493169695,2.0797129216186163,1.3602794430158265,1.253833868827891,1.06553060873754,0.5645295545090935,0.3418401649453253,0.0806978694903665,0.0518419305972102,-0.0355453074454435,-0.0198714723511865,10.458728790446823,3.917664457410696,2.1016223393473514,1.9608711159330203,1.1498242209915146,0.539691791034002,0.5880364364586105,0.6006565214046816,0.6644221678841087,0.6879954165315282,0.6384170640756875,0.4803431833157609,0.289356784597806,sound_guitar
AR_DN_III_VIII_XIV,298,0.0199726910861998,0.0107575848498165,0.0020417739728119,0.0072062391876162,2110.2764985324307,1125.1848209574273,539.7130546105587,320.745108498682,490.6923348640056,310.9655756630673,-55.23026022386891,12.915886899182398,4.089586672511741,1.0267722088750353,-0.3138582038835854,-0.4429811484782148,-0.0319959974283004,-0.315619009810389,-0.3332785986286434,-0.0490160155732981,0.488799999791593,0.3201859460581935,0.1242603347588954,8.708026711568117,3.374410681255329,2.428875148368261,1.0698278073654262,0.5911883364675343,0.7095452746671729,0.6153814412441457,0.5797495993469428,0.3185087682639657,0.2625304250263337,0.229458171332375,0.2757024046885285,0.3213773111407187,sound_guitar
AR_D_fret_0-20,298,0.0160912288401636,0.0126818415967037,0.0457552750012584,0.0414776286574495,819.3844805856631,543.3823927893744,223.3182872168489,129.57236288701188,421.533453513441,318.7455754655256,-36.94639837922016,16.836482482819896,3.8136864074798993,0.0496237885746895,-0.5528440971395397,0.635217706346898,1.2813634142096364,1.0704559839617855,0.3717865975007359,-0.3061010204275092,-0.3930504757837328,-0.0967303663566029,0.1099927673907295,16.255619500788153,5.093560945475252,1.405271068941705,1.3536009905088302,1.3085746327578045,0.7493041169110696,0.4914359227762482,0.3853952900664361,0.5449693694702693,0.8475603254671099,0.842367122813665,0.4321391280865354,0.2185175704320236,sound_guitar
AR_D_muted5,298,0.010897658626386,0.006210840670454,0.0099132299059469,0.0163954277190602,850.5912734907492,714.9770637526528,174.25759544485692,164.21284317911602,293.6902398323974,204.40669306981155,-49.60059470616866,13.5327362408879,4.940461581424474,2.518236745847155,1.502293937330662,1.4506016074328785,1.2601214755999537,0.8364356856727462,0.5675618446873375,0.3539253938532519,0.28313495621814,0.174474405077733,0.0876163839744551,9.524307999416568,3.657688757063917,1.3877460121471985,2.3035860258875016,1.6893915088436906,1.0255427124269825,0.8411774476534815,0.7768820456474176,0.6897592384938214,0.5572091935957553,0.4698006791484972,0.3197513651120994,0.2023100125451394,sound_guitar
AR_E1_fret_0-20,298,0.0285509207614798,0.0204387006814824,0.0385590011517398,0.0378123283991494,1220.310039909686,585.275240455734,303.2441354551649,165.41783546452024,774.7137602163241,545.994961702275,-34.48867472854054,16.028067713940846,-0.4925013935309151,-1.611622779855635,-0.7742841923916535,-0.4061784686941411,-0.8149797521065927,-0.4033796032704413,-0.0253500902761326,-0.6586017973892486,-0.8675052154008314,-0.5484118769053926,-0.3022769549943935,17.61796492857486,4.309713380387685,3.559929882070111,2.6632245390725937,1.5698239837127854,1.2808184174923738,1.4307110776683174,0.9789072500021212,1.002280746903364,1.2685065731680607,1.1925706934426956,0.8748654596771523,0.5420120252986932,sound_guitar
AR_E1_muted5,298,0.0169293930471993,0.0094920779174455,0.0078634176483081,0.0157231886174091,1483.2067450297588,1082.988488947743,298.6079051696235,322.02444632113617,402.3301136432842,306.6488314658842,-50.27903286367141,14.0159045399158,4.833749623554326,1.8858837748448125,0.7057154581088813,0.5261847365177197,0.3427991744205646,0.019530586595691,-0.2052150683012138,-0.4894803315362483,-0.4286528882315277,-0.3555026776929755,-0.1927796382205647,12.112297666708178,4.590645800056949,2.6294023656626777,2.0629005312017386,1.1837946150793806,0.6073689560920014,0.6198682289841024,0.613214409718409,0.7124822675135243,0.7146639378641657,0.7128849629635022,0.5808883173644264,0.3405154639600111,sound_guitar
AR_E_fret_0-20,298,0.0145840572024212,0.0053951728506114,0.0444854103166954,0.0344524437847711,628.9666894610408,490.464043311789,184.70278001416108,123.90550176921148,366.0720593429883,151.016171921011,-36.066823888061336,17.08460328679587,5.164570565926311,1.470850390751904,0.1173536081995181,0.5954677787307081,0.4355119225493354,-0.2246251588019315,-0.3977935947572816,0.0812022575335832,0.5534691487073361,0.546238322271663,0.2965188916831942,12.488449343473617,2.8403818057716737,1.0449126334771668,1.5264886137175817,0.7933639883463082,0.4942433409878958,0.4051700714229362,0.3994975309904293,0.3840848715744207,0.3278131399627543,0.358338023383798,0.4036840851372454,0.318610131576497,sound_guitar
AR_E_muted5,298,0.0075785283665246,0.0050336075288934,0.0230703264251372,0.0251786152102365,545.8107204586919,501.5569119589092,134.59809026691588,115.9940855120833,233.7973056919085,166.99008980205343,-43.61384764989504,13.910584734646164,4.594597381021834,2.359771910926544,1.4050256424503138,1.6269797774504318,1.4598288598308646,0.9654803542252038,0.6213248499405465,0.4533630471911958,0.347177520565292,0.1827286526959203,0.0905187299014499,9.434400147567022,3.2091952755813256,1.0904904196764724,2.300345298531897,1.822444659193536,1.0507631045778,0.6941485131001423,0.8066051896102838,0.7357436783005715,0.6297368963410994,0.5171737702787168,0.3746295241907278,0.2356869234492004,sound_guitar
AR_G_fret_0-20,298,0.014782168742266,0.0109912305289529,0.0552903770797433,0.0467318281518746,819.7577550892192,477.18556239425067,227.36933567495836,116.94337364144111,473.6376204338664,344.30350339949047,-32.96560220620931,17.727458636310143,3.1734545456357104,-0.5275414529637278,-0.6051897489034487,0.7779607198239028,1.070102834584111,0.6714244531253591,0.051243314413282,-0.10005157072783,0.1725292758394574,0.1011804407624829,-0.0589947818755222,16.010037059214945,4.526816614235521,1.3152296761586637,1.3662803611409635,1.218688746236192,0.7322729026182424,0.5476401089274857,0.5903586533227135,0.6737298051435352,0.5609296411987921,0.4950665266061382,0.3207044239031594,0.4338497761904368,sound_guitar
AR_G_muted5,298,0.0114295119141232,0.0088912455907865,0.0134302525938878,0.0224519206715446,1145.5393645454362,997.6839768447834,223.01134209063832,247.95079174365483,272.20398543222194,246.11201280744515,-49.51279012349925,12.809234438107405,4.685223158564811,2.397932639629715,1.4090431653294593,1.384925937365901,1.2204641665001823,0.7597804276711565,0.4655834405260371,0.2213693894213965,0.1761650130126953,0.0858518228495703,0.0552162059835028,12.93738427192072,4.327360806549658,1.6016303028959054,2.230245034034895,1.494479788164877,0.7527150228753492,0.5355601810506151,0.4408218454875905,0.4671180902093814,0.4136859455672364,0.4219706969370885,0.3311405651162998,0.2267511980465982,sound_guitar
AR_G_V_bending,298,0.0151509609933617,0.0045332805685523,0.0071202848176078,0.0028106597239291,565.6432143200761,17.94329319955804,124.3517255100647,38.77423514169261,414.0132644733797,125.37986417493256,-42.61141525780207,18.303979602166347,5.789885165173916,1.6086417646094957,-0.3546573942986132,0.111596605025793,0.4916779277597013,0.3574600107405198,0.1112621679607308,0.1517884060064219,0.2570893334643677,0.1969751608032484,0.0759749954603209,3.957193311651047,1.598938706292367,0.5810197338366678,1.117878330308118,0.5595094517758913,0.2384574314694765,0.2158136509768593,0.2395561978642129,0.3848370954767637,0.1932298856334103,0.0984306873424742,0.1209092067999951,0.0863592375847214,sound_guitar
AR_G_V_slide,298,0.0212710836396442,0.0127867327772353,0.0127992798078565,0.011964608408257,1291.3733869012149,1402.441111904869,372.7476162446797,461.4434728599802,603.8980377349297,376.4688729582759,-38.70293133893362,17.88298605959006,1.9931976792032653,-0.6118742489883944,-0.1627302110816393,1.0175342130357017,0.8204883564728298,0.0767263492523796,-0.3683788632785144,0.1614992437221136,0.6484965793627888,0.0328536043516988,-0.4293948075318116,12.848930634184107,5.4801186478673545,2.158994322673271,1.5895235037813005,1.1585838003917368,0.7458214105978359,0.4404503784919756,0.6539578066543603,0.6411404777367038,0.3619098100075335,0.2505161562792196,0.2874985293073572,0.2594054653305625,sound_guitar
AR_Lick10_FN,298,0.030789581161726,0.0077555633294475,0.0333404339377958,0.0163220166751613,809.556235027076,137.7622889716178,386.5685365210365,58.309168318852606,1027.9829839583915,212.8732963199921,-26.190087239788667,21.064038775116934,-0.0256897532330898,-2.1093622441025333,-0.5426543054629109,0.7218526791852834,0.419585783457472,-0.0202561470685135,-0.0231488516609245,0.213980388597153,0.0209717940297146,-0.1019887309209388,0.0590336181029015,5.982568806985768,1.5682278774615288,1.7866839197600586,0.6841652067243069,0.582824986385648,0.3569528038593081,0.4560090663005102,0.5239911789074446,0.4167340042309315,0.3416278466414691,0.2570198902352619,0.2797974911780385,0.2503045798268772,sound_guitar
AR_Lick10_KN,298,0.0296496778401575,0.005756520467651,0.0466457299044063,0.0269198029180696,744.409880521342,86.46392254129088,373.1031050187301,60.18341046712395,987.6962569580628,210.61630541217372,-25.45052726066197,21.19477331948215,1.4428812181757005,-2.471058126850915,-1.1758351533674194,0.9046900422248042,0.7552712249492065,0.0368043089986241,-0.1323360239521104,0.0682020734496706,-0.0124423057894165,0.0377769678274591,0.1518119434835733,5.788797302731381,1.7874931715969655,1.1996653905707182,1.009326280113462,0.549965994255793,0.5065500208006053,0.5171843526904955,0.4187364445049401,0.3499836917103929,0.3759347993218029,0.3883890633483716,0.2267523971210939,0.3078741809603416,sound_guitar
AR_Lick10_MN,298,0.0115422830983425,0.0112131645260102,0.0206216336888062,0.0215680160966044,411.5547542508025,279.89348661612763,147.32883063654376,177.50807252173465,365.8034811629861,372.4045104388237,-40.91939110487648,14.902026190364127,3.768219231937032,2.64982273224216,1.9802705827801264,1.7879413242157558,1.288104448754455,0.8747469614122594,0.6206050048993172,0.4948729100187687,0.3246554199844442,0.1995008304780283,0.1319445098248207,9.46190346552071,3.823127662601909,2.814155973564877,2.426224584195185,1.7227638215932417,1.1066198270444678,0.9784414326331567,0.923384716497892,0.8086599657323007,0.7031143948779062,0.5762236363771714,0.4306874461207287,0.3869572403333963,sound_guitar
AR_Lick11_FN,298,0.022356125304025,0.0152600242576904,0.0142251787390482,0.0132139970618871,1368.3511979193197,935.6213597922344,363.9469745745109,250.23079180957592,646.7362574452794,464.1521451674946,-40.75529687285166,16.85298013842544,1.5188602366682236,-1.2419664615526709,-0.5153866293183114,0.6439378375075329,0.6883208983661057,0.2222821557056261,-0.0729049656143717,0.1435872411066559,0.2155558295582733,-0.032416856184819,0.0130346551274796,15.722104644326238,5.335860147403615,2.076553606768772,1.350275437058907,0.9175121151768996,0.7155675230194075,0.8851356901683342,0.9115969620172688,0.7903295105993411,0.5197502641701748,0.4522002953505857,0.4478396642353702,0.4402776893215959,sound_guitar
